000030feb7a30f193197f1aab8a7b04a26b42735;CVE-2017-2669;src/auth/db-dict.c;2017-03-12 20:15:13+02:00;2018-06-21T13:29Z;src/auth/db-dict.c;a4c3b53ce7b572727818b44d2241826201b0fd3e;89d44d2118102ca3344215b4e496952d230d4df8
0002d106a6cd35cb0a6fe03246531a4e3f32c9d0;CVE-2013-4460;account_sponsor_page.php;2013-10-19 20:36:16+02:00;2014-01-10T15:55Z;account_sponsor_page.php;67c12d328fac43552cbc7155e77f33d09000ff1a;8aa3a66223a325c5be3f9234f0b2b9e486d22816
001a4c2493b13a43d62c7511fb509a959ae4abc2;CVE-2018-16359;runsc/boot/filter/config.go;2018-08-23 11:15:07-07:00;2018-09-02T22:29Z;runsc/boot/filter/config.go;e45e599c32f59fe30fa766197679cc03efaebef8;0ce49b3b2b1c2e4b9b6ac5c2f611b6859462647b
0031c41be5c529f8329e327b63cde92ba1284842;CVE-2010-5331;drivers/gpu/drm/radeon/atombios.h;2010-04-28 18:41:54+10:00;2019-07-27T22:15Z;drivers/gpu/drm/radeon/atombios.h;27e2c715be11874a57c53553d28c70abe3feff15;6732b5dd8ff4c48f1485fbc29a3499f5b07e85e8
0031c41be5c529f8329e327b63cde92ba1284842;CVE-2010-5331;drivers/gpu/drm/radeon/radeon_atombios.c;2010-04-28 18:41:54+10:00;2019-07-27T22:15Z;drivers/gpu/drm/radeon/radeon_atombios.c;9916d825401c18f4f3c0d49fdb61110512290d52;5673665ff216d9cf2f74f19ce51cd4897538b3e7
003c62d28ae438aa8943cb31535563397f838a2c;CVE-2015-0823;src/gasp.cc;2014-11-15 04:29:36+02:00;2015-02-25T11:59Z;src/gasp.cc;1e2327f19bc4c2ca10cc88adeb2390827d870488;91e19e4f15e48ba58a64a9a73efc8740f067b60c
003c62d28ae438aa8943cb31535563397f838a2c;CVE-2015-0823;src/gdef.cc;2014-11-15 04:29:36+02:00;2015-02-25T11:59Z;src/gdef.cc;4553d58fbc5127e583344debc91c8b550dc088ec;523d3848e4d11cccc2650fc2024cbf0db7607d7d
003c62d28ae438aa8943cb31535563397f838a2c;CVE-2015-0823;src/gpos.cc;2014-11-15 04:29:36+02:00;2015-02-25T11:59Z;src/gpos.cc;a2b968726e2793b52e1574fffbbf999819e1c286;314cf2923e22768dabdf8c4d161c2da209a53bfd
003c62d28ae438aa8943cb31535563397f838a2c;CVE-2015-0823;src/gsub.cc;2014-11-15 04:29:36+02:00;2015-02-25T11:59Z;src/gsub.cc;af31144635f6ae9596881833097b17b9d44f99fe;4ff4214e343ba8a2b3cf3f8865fe0af875ad5ea2
003c62d28ae438aa8943cb31535563397f838a2c;CVE-2015-0823;src/hdmx.cc;2014-11-15 04:29:36+02:00;2015-02-25T11:59Z;src/hdmx.cc;098802b7f261fd6f21bd4d8705e89f170a8c1ab5;0e37724974354838f13968ac58a501d9f1937cc8
003c62d28ae438aa8943cb31535563397f838a2c;CVE-2015-0823;src/kern.cc;2014-11-15 04:29:36+02:00;2015-02-25T11:59Z;src/kern.cc;744c057db6c19d6f44bcbd7b310b2d90922edb30;a8c2a7599a19f6a63510e8adcd1ca35b52aa7f24
003c62d28ae438aa8943cb31535563397f838a2c;CVE-2015-0823;src/ltsh.cc;2014-11-15 04:29:36+02:00;2015-02-25T11:59Z;src/ltsh.cc;418c1598e43237a249003cd9c3fad64c4112ad02;9532b4b34179e20ce22a2c4c6b3cfe24ae1c7c54
003c62d28ae438aa8943cb31535563397f838a2c;CVE-2015-0823;src/math.cc;2014-11-15 04:29:36+02:00;2015-02-25T11:59Z;src/math.cc;9124a88c512de0492566811a8463f407a65e64bd;97aa313651d0a43552742684cec80d12bb547431
003c62d28ae438aa8943cb31535563397f838a2c;CVE-2015-0823;src/vdmx.cc;2014-11-15 04:29:36+02:00;2015-02-25T11:59Z;src/vdmx.cc;4853d631a439c454af9133e72ff4a0dd11d7ed6f;e737a8b12996d9756219169d388525ce5db86431
003c62d28ae438aa8943cb31535563397f838a2c;CVE-2015-0823;src/vorg.cc;2014-11-15 04:29:36+02:00;2015-02-25T11:59Z;src/vorg.cc;2662067559d123f4043fffd9787eef199186d5fb;d3ce72ab332b0e9424a3f94c0c58779f182e685c
0048b4837affd153897ed1222283492070027aa9;CVE-2015-9016;block/blk-flush.c;2015-08-15 09:45:21-06:00;2018-04-05T18:29Z;block/blk-flush.c;9c423e53324a29c1ba1213c6009822b15d75dac7;20badd7b9d1b664f534a791b83435534f94a70ec
0048b4837affd153897ed1222283492070027aa9;CVE-2015-9016;block/blk.h;2015-08-15 09:45:21-06:00;2018-04-05T18:29Z;block/blk.h;838188b35a83f03696fba66cbb71728e402403bd;026d9594142bdedf1d5a0b919390bb54b3f857c1
0048b4837affd153897ed1222283492070027aa9;CVE-2015-9016;block/blk-mq.c;2015-08-15 09:45:21-06:00;2018-04-05T18:29Z;block/blk-mq.c;f2d67b4047a04d7015c3c2af16871972c3b5a720;81edbd95bda87eb5da6e21bfa84253daf9ca0747
0048b4837affd153897ed1222283492070027aa9;CVE-2015-9016;block/blk-mq-tag.c;2015-08-15 09:45:21-06:00;2018-04-05T18:29Z;block/blk-mq-tag.c;9115c6d59948addbc445a26ad0f9ccaf4237b137;9b6e28830b823866ec63ccd2f6b138c88be562b5
0048b4837affd153897ed1222283492070027aa9;CVE-2015-9016;block/blk-mq-tag.h;2015-08-15 09:45:21-06:00;2018-04-05T18:29Z;block/blk-mq-tag.h;9eb2cf4f01cb874706d64af87a01e94e0121f7e4;75893a34237d2eb2b4d07bd21a70cc35948c172a
005145378c9ad7575a01b6ce1ba118fb427f583a;CVE-2017-8064;drivers/media/usb/dvb-usb-v2/dvb_usb_core.c;2017-02-08 11:45:09-02:00;2017-04-23T05:59Z;drivers/media/usb/dvb-usb-v2/dvb_usb_core.c;955fb0d075070a2ee62b0afa698268049fd90f09;298c91a6f1f96bd6adb2b055a4e1ee7c7d8aabb7
0061f393de54cf0326621c079dc2988336d1ebb3;CVE-2020-23914;peglib.h;2020-08-07 10:21:47-04:00;2021-04-21T18:15Z;peglib.h;fc949de85cd2f6e98f0b12613f8ee18f3b323c00;b28533963b0ca387363d4f0c48e7c1c2c464aa8c
0061f393de54cf0326621c079dc2988336d1ebb3;CVE-2020-23914;test/test1.cc;2020-08-07 10:21:47-04:00;2021-04-21T18:15Z;test/test1.cc;32e6706c1f084733c3a15a74d0281129185701ec;4f8f586df6d27d21f0405dbaa408ab5e42eddc89
00622428bda8d7521db8d74260b519fa41d69d0a;CVE-2019-6976;libvips/iofuncs/memory.c;2019-01-18 10:10:43+00:00;2019-01-26T23:29Z;libvips/iofuncs/memory.c;9f9b55f837f1503f30ac86ce207a39e97e50f96d;d877e2e0f9683397195e0f27bf970aaf3be236a0
0074062b5329c3d43679909fddce2d70608a4475;CVE-2012-4395;index.php;2012-06-15 16:16:00+02:00;2012-09-05T23:55Z;index.php;4df62327c47a0a11f0f38d3022c45d0e0cefea4b;5042ede2e27e324082db62a57b00481383e00754
008ba2a13f2d04c947adc536d19debb8fe66f110;CVE-2017-15649;net/packet/af_packet.c;2017-09-20 13:57:19-07:00;2017-10-19T22:29Z;net/packet/af_packet.c;d288f52c53f7c1b16024e8369663ed4773c517c6;c26172995511f77bf9ed4c36d55fd1f430f6de5e
00921f22ff9a8792d7663ef8fadd4823402a6324;CVE-2014-3576;activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnection.java;2014-08-13 11:15:29-04:00;2015-08-14T18:59Z;activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnection.java;5bb7ec1ec0bb84f39128ad74050b78ccd98528d5;22a63b8cf9bb010fa565434573013a2799efe0ce
00921f22ff9a8792d7663ef8fadd4823402a6324;CVE-2014-3576;activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnection.java;2014-08-13 11:15:29-04:00;2015-08-14T18:59Z;activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnection.java;5bb7ec1ec0bb84f39128ad74050b78ccd98528d5;22a63b8cf9bb010fa565434573013a2799efe0ce
00921f22ff9a8792d7663ef8fadd4823402a6324;CVE-2014-3576;activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnection.java;2014-08-13 11:15:29-04:00;2015-08-14T18:59Z;activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnection.java;5bb7ec1ec0bb84f39128ad74050b78ccd98528d5;22a63b8cf9bb010fa565434573013a2799efe0ce
00bc43b1672e662e5e3b8cecd79e67fc968fa246;CVE-2019-14806;CHANGES.rst;2019-05-14 13:43:22-07:00;2019-08-09T15:15Z;CHANGES.rst;70dbab9da215664dd77aef8df6c3fd080885b6cc;87033da6ab725e54bca2d1da05be48cc93e8359a
00bc43b1672e662e5e3b8cecd79e67fc968fa246;CVE-2019-14806;src/werkzeug/debug/__init__.py;2019-05-14 13:43:22-07:00;2019-08-09T15:15Z;src/werkzeug/debug/__init__.py;9195c79aad212eb0395d464123c39f85bf279a26;c5e4d2d5becb89ea84a0fc437500eeb4123e1f09
00c425ec77993773d823f018f64a5c44e17023ff;CVE-2021-32640;lib/websocket-server.js;2021-05-25 18:09:51+02:00;2021-05-25T19:15Z;lib/websocket-server.js;3c3bbe0b061457f42b19f43c678e765309d1db96;b99ad050aca091479b67104b60b39391217ca8cf
00cfae5661124f9d67ac6733db61b2bfee34dccc;CVE-2017-15214;plugins/dokuwiki/lib/plugins/changelinks/syntax.php;2017-09-13 00:25:27+02:00;2017-10-11T01:32Z;plugins/dokuwiki/lib/plugins/changelinks/syntax.php;263e0661ff7766771c757b41ad28ecf2460cb653;7a733b37e034205055a482c819f203ae3308b071
